Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name	Batch1	Gene Symbol	GenBank Accession	Chromosome	Start Coord	End Coord	Strand	DNA Sequence Length (bp)	Amino Acid Sequence Length (aa)	Locus Type	Is Pseudogene	Is Partial Gene	Add Date	Is Public	Sequencing Status	Transmembrane Helices	Signal Peptides	Scaffold ID	Scaffold External Accession	Scaffold Name	Scaffold Length (bp)	Scaffold GC %	Scaffold Read Depth	COG	Pfam	Tigrfam	SMART	SUPERFam	CATH FunFam	Enzyme	KO	IMG Term	MyIMG (self)	MyIMG (group)	MyIMG (public)	Alternative Contact Email	Alternative Contact Name	Alternative2 Contact Emails	Alternative2 Contact Names	Contact Email	Contact Name	Award DOI	Funding Program	Funding Year	Is Published	PMO Project ID	Pubmed ID	GenBank Anomalous Assembly	Genbank Anomalous Reason	NCBI Assembly Accession	NCBI Bioproject Accession	NCBI Biosample Accession	NCBI GenBank ID	Sequencing Depth	Sequencing Method	Sequencing Quality	Sequencing Status	Sequencing Strategy	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Biotic Relationships	Cell Arrangement	Cell Shape	Culture Type	Cultured	Diseases	Energy Source	Gram Staining	Metabolism	Motility	Oxygen Requirement	Phenotype	Relevance	Sporulation	Temperature Range	Type Strain	Uncultured Type	Altitude In Meters	Chlorophyll Concentration	Depth In Meters	Elevation In Meters	Geographic Location	Habitat	Isolation	Isolation Country	Latitude	Longhurst Code	Longhurst Description	Longitude	Nitrate Concentration	Oxygen Concentration	pH	Pressure	Salinity	Salinity Concentration	Sample Collection Date	Sample Collection Temperature	Subsurface In Meters	HMP ID	Hospital Visits	Host Gender	Host Name	Medical Record Number	Sample Body Site	Sample Body Subsite	Proportal Ecotype	Proportal Isolation	Proportal Ocean	Proportal Station	Proportal WOA Dissolved Oxygen	Proportal WOA Nitrate	Proportal WOA Phosphate	Proportal WOA Salinity	Proportal WOA Silicate	Proportal WOA Temperature	
2547234354	METSMITS147ADRAFT_01130	methyl-coenzyme M reductase, alpha subunit	2547132059	Methanobrevibacter smithii TS147A	6				15801	17456	-	1656	551	CDS	No		2013-11-27	Yes	Permanent Draft			2547139397	METSMITS147ADRAFT_AELR01000022_1.22	Methanobrevibacter smithii TS147A : METSMITS147ADRAFT_AELR01000022_1.22	107679	31.61	1	COG4058===Methyl coenzyme M reductase, alpha subunit===924	pfam02249===MCR_alpha===218.2<<>>pfam02745===MCR_alpha_N===482.7	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Human Gut Community Users	jgordon@wustl.edu	Human Gut Community Users				Yes		21317366	No	0	GCA_000189935	PRJNA59663	SAMN02436667	AELR00000000	184x illumina, 65x 454	454 GS FLX Titanium, Illumina GAIIx	Level 2: High-Quality Draft	Complete	Whole Genome Sequencing	Host-associated	Mammals: Human	Large intestine	Digestive system	Fecal	Free living	Chains, Pairs	Rod-shaped	Isolate	Yes	None	Lithotroph	Gram+	Methanogen	Nonmotile	Anaerobe	Symbiotic	Human Gut Microbiome Initiative (HGMI), Medical		Mesophile	No							Host, Human intestinal microflora, Soil	fecal sample from healthy female mother of dizygotic twins born in Missouri	USA																	Homo sapiens		Gastrointestinal tract									0	0	0	0	0	0	
2635680402	Ga0077912_112754	 methyl-coenzyme M reductase, alpha subunit	2634166439	Methanosarcina barkeri CM1	6	mcrA			3241730	3243442	-	1713	570	CDS	No		2015-10-08	Yes	Finished			2634540699	Ga0077912_11	Methanosarcina CM1 : Ga0077912_11	4501171	39.18	1	COG4058===Methyl coenzyme M reductase, alpha subunit===958	pfam02745===MCR_alpha_N===479<<>>pfam02249===MCR_alpha===222	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]											Yes		26413197	No	0	GCA_001027005.1	PRJNA49587	SAMN02866457	CP008746	97x, 223x	Illumina HiSeq 2000, 454 GS FLX Titanium	Level 6: Finished	Complete	Whole Genome Sequencing	Host-associated	Mammals	Stomach	Digestive system	Rumen	Symbiotic	Chains, Irregular  colonies, Pairs	Coccus-shaped	Isolate	Yes	None	Lithotroph	Gram+	Methanogen	Nonmotile	Anaerobe		Bioenergy, Biotechnological, Carbon cycle, Comparative analysis, Energy production	Nonsporulating	Mesophile	Unknown					30	Palmerston North, New Zealand	Host	Bovine rumen	New Zealand	-40.35			175.61			5-7.4										Bos taurus		Gastrointestinal tract	Rumen								0	0	0	0	0	0	
2512008957	Mhar_0498	methyl-coenzyme M reductase, alpha subunit	2511231210	Methanothrix harundinacea 6Ac	6				500578	502257	+	1680	559	CDS	No		2012-02-28	Yes	Finished			2511244702	CP003117	Methanosaeta harundinacea 6Ac : CP003117	2559043	60.63	1	COG4058===Methyl coenzyme M reductase, alpha subunit===845	pfam02249===MCR_alpha===220.1<<>>pfam02745===MCR_alpha_N===486.7	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Xiuzhu Dong	dongxz@im.ac.cn	Xiuzhu Dong				Yes		22590603	No	0	GCA_000235565.1	PRJNA76151		CP003118, CP003117			Level 6: Finished	Complete	Whole Genome Sequencing	Engineered	Food production	Unclassified	Fermented beverages	Unclassified	Free living	Pairs, Singles	Rod-shaped	Isolate	Yes			Gram-	Methanogen	Nonmotile			Biotechnological, Environmental		Mesophile	No																										0											0	0	0	0	0	0	
2518744325	anmev9_01380	methyl-coenzyme M reductase, alpha subunit	2518645528	Candidatus Methanoperedens nitroreducens ANME-2d (ANME_V9_SC)	6				1276847	1278550	-	1704	567	CDS	No		2012-12-04	Yes	Permanent Draft			2518679723	anmev9_contig1.1	uncultured Methanosarcinales sp. ANME-2D (ANME_V9_SC) : anmev9_contig1.1	1932199	43.15	1	COG4058===Methyl coenzyme M reductase, alpha subunit===818	pfam02249===MCR_alpha===214<<>>pfam02745===MCR_alpha_N===443	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Fauzi Haroon	fauziharoon@gmail.com	Fauzi, Fauzi Haroon				Yes		23892779		0						Ion Torrent PGM, Illumina HiSeq 2000	Level 2: High-Quality Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	Lentic	Freshwater	Unclassified					No								Bioreactors, Tree of Life			Unknown	Population enrichment					Australia: Brisbane	Aquatic, Fresh water, Lake, Wastewater treatment plant	WWTP and freshwater lake	Australia	-27.46			153.04													0											0	0	0	0	0	0	
2515321874	ANME2D_01104	methyl-coenzyme M reductase, alpha subunit	2515154041	Methanoperedens ANME-2d (ANME_V10)	6				286275	287978	+	1704	567	CDS	No		2012-07-16	Yes	Permanent Draft			2515157734	ANME2D_Contig_2.2	uncultured Methanosarcinales sp. ANME-2D (ANME_V10) : ANME2D_Contig_2.2	544976	43.05	1	COG4058===Methyl coenzyme M reductase, alpha subunit===818	pfam02745===MCR_alpha_N===443<<>>pfam02249===MCR_alpha===214	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Fauzi Haroon	fauziharoon@gmail.com	Fauzi, Fauzi Haroon				Yes		23892779		0						Ion Torrent PGM, Illumina HiSeq 2000	Level 2: High-Quality Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	Lentic	Freshwater	Unclassified					No								Bioreactors, Tree of Life			No	Population enrichment					Australia: Brisbane	Aquatic, Fresh water, Lake, Wastewater treatment plant	WWTP and freshwater lake	Australia	-27.46			153.04													0											0	0	0	0	0	0	
2563557513	MMP1559	methyl-coenzyme M reductase, alpha subunit	2563366543	Methanococcus maripaludis S2	6	mcrA			1512964	1514625	+	1662	553	CDS	No		2014-04-14	Yes	Finished			2563369849	BX950229	Methanococcus maripaludis S2 : BX950229	1661137	33.10	1	COG4058===Methyl coenzyme M reductase, alpha subunit===983	pfam02249===MCR_alpha===221.2<<>>pfam02745===MCR_alpha_N===482.9	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Nikos Kyrpides	nckyrpides@lbl.gov	Leigh J, Nikos Kyrpides				Yes		15466049	No	0	GCA_000011585.1	PRJNA10632	SAMEA3138215	BX950229	12x	Sanger	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Unclassified	Freshwater	Unclassified	Free living	Singles	Coccus-shaped	Isolate	Yes	None	Chemolithoautotroph, Lithotroph	Gram-	Hydrogenotrophic, Methanogen, Nitrogen fixation	Motile	Obligate anaerobe		Biotechnological, Energy production	Nonsporulating	Mesophile	No						Salt marsh sediment near Pawley Island South Carolina	Aquatic, Hypersaline sediment, Salt marsh, Sediment	Salt marsh sediment near Pawley Island South Carolina	USA	32.801835			-79.87545			6.5-8										0											0	0	0	0	0	0	
640867801	Mboo_0582	methyl-coenzyme M reductase, alpha subunit (EC 2.8.4.1)	640753014	Methanoregula boonei 6A8	6		YP_001403743		551246	552931	-	1686	561	CDS	No		2007-10-09	Yes	Finished			640753052	NC_009712	Candidatus Methanoregula boonei 6A8: NC_009712	2542943	54.51		COG4058===Methyl coenzyme M reductase, alpha subunit===873	pfam02745===MCR_alpha_N===501.1<<>>pfam02249===MCR_alpha===223.4	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Stephen Zinder	shz1@cornell.edu	Stephen Zinder		DOEM	2006	No	16755		No	0	GCA_000017625.1	PRJNA18505	SAMN02598409	CP000780		Sanger	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Wetlands	Freshwater	Bog	Free living	Singles	Rod-shaped	Isolate	Yes	None	Lithotroph	Gram-	Methanogen		Anaerobe	Acidophile	Biotechnological, Energy production		Mesophile	Yes						Acidic peat bog, New York State, USA	Fresh water, Terrestrial	Acidic peat bog in New York State	USA							4-6										0											0	0	0	0	0	0	
650750471	Metbo_0353	methyl-coenzyme M reductase, alpha subunit (EC 2.8.4.1)	650716052	Methanobacterium lacus AL-21	6		YP_004289577		338947	340599	+	1653	550	CDS	No		2011-08-22	Yes	Finished			650716024	NC_015216	Methanobacterium sp. AL-21 chromosome: NC_015216	2583753	35.83		COG4058===Methyl coenzyme M reductase, alpha subunit===944	pfam02249===MCR_alpha===207.8<<>>pfam02745===MCR_alpha_N===481.8	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Wen-Tso Liu; Stephen Zinder	wtliu@illinois.edu	Wen-Tso Liu	10.46936/10.25585/60007318	CSP	2010	Yes	402817	24449792	No	0	GCA_000191585.1	PRJNA53495	SAMN02232037	CP002551		Illumina	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Wetlands	Freshwater	Fen	Free living		Rod-shaped	Isolate	Yes	None	Lithotroph	Gram-	Methanogen		Anaerobe				Mesophile	Yes						USA: Anchorage, Alaska	Fresh water, Host	poor fen under a boreal climate	USA	61.533333			-150.45			4.7-7.1					30 C					0											0	0	0	0	0	0	
2835590757	Ga0395543_630	methyl-coenzyme M reductase alpha subunit	2835590129	Methanoculleus sp. Afa-1	6				582465	584171	-	1707	568	CDS	No		2019-09-18	Yes	Permanent Draft			2835590129	Ga0395543_01	Ga0395543_01 : Methanoculleus sp. Afa-1	678369	63.05	1	COG4058===Methyl coenzyme M reductase, alpha subunit===984.1	pfam02745===MCR_alpha_N===501.1<<>>pfam02249===MCR_alpha===225	TIGR03256===methyl-coenzyme M reductase, alpha subunit		48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain<<>>55088===Methyl-coenzyme M reductase subunits	3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1<<>>3.30.70.470===unclassified<<>>1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Mei-Chin Lai	mclai01@gmail.com; mclai@dragon.nchu.edu.tw	Mei-Chin Lai				No			No	0	GCA_025384765.1	PRJNA550040	SAMN12106768	VHLL00000000		Illumina MiSeq	Level 2: High-Quality Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	River	Freshwater	Unclassified				Isolate	Yes																	Taiwan: Tamsui River, Taipei		estuary sediment	Taiwan	25.165971			121.418617													0											0	0	0	0	0	0	
2540563143	MmTuc01_1281	methyl-coenzyme M reductase, alpha subunit	2540341077	Methanosarcina mazei Tuc01	6	mcrA			1251789	1253501	-	1713	570	CDS	No		2013-09-19	Yes	Finished			2540348108	CP004144	Methanosarcina mazei Tuc01 : CP004144	3427949	42.48	1	COG4058===Methyl coenzyme M reductase, alpha subunit===967	pfam02745===MCR_alpha_N===482.7<<>>pfam02249===MCR_alpha===221.6	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]							Silva, A.				Yes		23704185	No	0	GCA_000341715.1	PRJNA176295		CP004144	600x	SOLiD	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Lentic	Freshwater	Sediment				Isolate	Yes			Gram-	Methanogen				Environmental			Unknown								Sediment sample from the Tucurui hydropower station reservoir	Brazil																	0											0	0	0	0	0	0	
2835590499	Ga0395543_371	methyl-coenzyme M reductase alpha subunit	2835590129	Methanoculleus sp. Afa-1	6				337501	339207	+	1707	568	CDS	No		2019-09-18	Yes	Permanent Draft			2835590129	Ga0395543_01	Ga0395543_01 : Methanoculleus sp. Afa-1	678369	63.05	1	COG4058===Methyl coenzyme M reductase, alpha subunit===991.2	pfam02745===MCR_alpha_N===505<<>>pfam02249===MCR_alpha===228.6	TIGR03256===methyl-coenzyme M reductase, alpha subunit		48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain<<>>55088===Methyl-coenzyme M reductase subunits	1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal<<>>3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1<<>>3.30.70.470===unclassified	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Mei-Chin Lai	mclai01@gmail.com; mclai@dragon.nchu.edu.tw	Mei-Chin Lai				No			No	0	GCA_025384765.1	PRJNA550040	SAMN12106768	VHLL00000000		Illumina MiSeq	Level 2: High-Quality Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	River	Freshwater	Unclassified				Isolate	Yes																	Taiwan: Tamsui River, Taipei		estuary sediment	Taiwan	25.165971			121.418617													0											0	0	0	0	0	0	
637699780	Mbar_A0893	methyl-coenzyme M reductase, alpha subunit (EC 2.8.4.1)	637000162	Methanosarcina barkeri Fusaro	6	mcrA	YP_304447	chromosome 1	1076826	1078538	-	1713	570	CDS	No		2006-10-02	Yes	Finished			637000398	NC_007355	Methanosarcina barkeri str. fusaro chromosome 1: NC_007355	4837408	39.28		COG4058===Methyl coenzyme M reductase, alpha subunit===964	pfam02249===MCR_alpha===222.2<<>>pfam02745===MCR_alpha_N===483.5	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Robert Blankenship	blankenship@wustl.edu	Blankenship, Robert E, Robert Blankenship		DOEM	2001	Yes	16141	16980466	No	0	GCA_000195895.1	PRJNA103	SAMN02598252	CP000098, CP000099	12x		Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Lentic	Freshwater	Sediment	Free living	Singles	Coccus-shaped	Isolate	Yes	None	Lithotroph	Gram-	Methanogen	Nonmotile	Anaerobe		Biotechnological, Carbon cycle, Energy production, Environmental	Nonsporulating	Mesophile	No						Naples Italy	Aquatic, Fresh water, Mud	Mud samples from Lago del Fusaro Lake in Naples Italy	Italy	40.844			14.251													0											0	0	0	0	0	0	
2860323559	Ga0416744_01_150030_151691	methyl-coenzyme M reductase alpha subunit	2860323381	Methanococcus maripaludis S1	6				150030	151691	-	1662	553	CDS	No		2020-03-19	Yes	Permanent Draft			2860323381	Ga0416744_01	Ga0416744_01 : Methanococcus maripaludis S1	818667	33.25	1	COG4058===Methyl coenzyme M reductase, alpha subunit===1092.3	pfam02249===MCR_alpha===221.1<<>>pfam02745===MCR_alpha_N===483.4	TIGR03256===methyl-coenzyme M reductase, alpha subunit		55088===Methyl-coenzyme M reductase subunits<<>>48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain	3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1<<>>1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal<<>>3.30.70.470===unclassified	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Jan Mrazek; William Whitman; Ramon Rossell? Mora	whitman@uga.edu	William Whitman	10.46936/10.25585/60001079	CSP	2017	No			No	0	GCA_013761135.1	PRJNA632152	SAMN14908326	JACDUK000000000		Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	River	Freshwater	Unclassified				Isolate	Yes																	USA: Georgia		Isolated from Jekyll Island, Georgia, on the bank of the Latham River	USA																	0											0	0	0	0	0	0	
640165512	MmarC5_0017	methyl-coenzyme M reductase, alpha subunit (EC 2.8.4.1)	640069316	Methanococcus maripaludis C5	6	mcrA	YP_001096549		11309	12970	-	1662	553	CDS	No		2007-04-13	Yes	Finished			640069348	NC_009135	Methanococcus maripaludis C5: NC_009135	1780761	33.00		COG4058===Methyl coenzyme M reductase, alpha subunit===982	pfam02249===MCR_alpha===224<<>>pfam02745===MCR_alpha_N===480.1	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					William Whitman	whitman@uga.edu	William Whitman		DOEM	2006	No	16752		No	0	GCA_000016125.1	PRJNA17641	SAMN02598397	CP000610, CP000609	14x	Sanger	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Wetlands	Freshwater	Sediment	Free living	Singles	Coccus-shaped	Isolate	Yes	None	Lithotroph	Gram-	Hydrogenotrophic, Methanogen, Nitrogen fixation	Motile	Obligate anaerobe	Non-Pathogen	Biotechnological, Energy production	Nonsporulating	Mesophile	Unknown						Airport Marsh, Sapelo Island, GA, USA	Fresh water, Sediment	Marsh sediment, Airport Marsh, Sapelo Island, GA, USA	USA							6.5-8										0											0	0	0	0	0	0	
650752390	Metbo_2281	methyl-coenzyme M reductase, alpha subunit (EC 2.8.4.1)	650716052	Methanobacterium lacus AL-21	6		YP_004291467		2316116	2317768	+	1653	550	CDS	No		2011-08-22	Yes	Finished			650716024	NC_015216	Methanobacterium sp. AL-21 chromosome: NC_015216	2583753	35.83		COG4058===Methyl coenzyme M reductase, alpha subunit===987	pfam02745===MCR_alpha_N===476.3<<>>pfam02249===MCR_alpha===222.7	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Wen-Tso Liu; Stephen Zinder	wtliu@illinois.edu	Wen-Tso Liu	10.46936/10.25585/60007318	CSP	2010	Yes	402817	24449792	No	0	GCA_000191585.1	PRJNA53495	SAMN02232037	CP002551		Illumina	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Wetlands	Freshwater	Fen	Free living		Rod-shaped	Isolate	Yes	None	Lithotroph	Gram-	Methanogen		Anaerobe				Mesophile	Yes						USA: Anchorage, Alaska	Fresh water, Host	poor fen under a boreal climate	USA	61.533333			-150.45			4.7-7.1					30 C					0											0	0	0	0	0	0	
643570914	Mpal_2309	methyl-coenzyme M reductase, alpha subunit (EC 2.8.4.1)	643348525	Methanosphaerula palustris E1-9c, DSM 19958	6		YP_002467317		2456746	2458428	+	1683	560	CDS	No		2009-02-11	Yes	Finished			643348655	NC_011832	Candidatus Methanosphaerula palustris E1-9c: NC_011832	2922917	55.35		COG4058===Methyl coenzyme M reductase, alpha subunit===878	pfam02249===MCR_alpha===230.2<<>>pfam02745===MCR_alpha_N===495.6	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Stephen Zinder	shz1@cornell.edu	Stephen Zinder		DOEM	2007	Yes	52191	26543115	No	0	GCA_000021965.1	PRJNA29381	SAMN00001866	CP001338	20x	454, Sanger	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Wetlands	Freshwater	Unclassified	Free living	Pairs	Coccus-shaped	Isolate	Yes	None		Gram+	Methanogen	Nonmotile	Anaerobe		Biotechnological, Comparative analysis		Mesophile	Yes				0		central New York State	Soil	Rich minerotrophic fen in central New York State	USA							5.5										0											0	0	0	0	0	0	
2653165325	Ga0072440_114155	 methyl-coenzyme M reductase, alpha subunit	2651869866	Methanosarcina siciliae T4/M	6	mcrA			4854636	4856348	+	1713	570	CDS	No		2016-03-01	Yes	Finished			2651910066	Ga0072440_11	Methanosarcina siciliae T4/M : Ga0072440_11	5017558	42.94	1	COG4058===Methyl coenzyme M reductase, alpha subunit===976	pfam02745===MCR_alpha_N===485.5<<>>pfam02249===MCR_alpha===223.7	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]											No			No	0	GCA_000970085.1	PRJNA230953	SAMN03074589	CP009506		454 GS FLX Titanium, Illumina, ABI 3730	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Lake	Freshwater	Sediment				Isolate	Yes			Gram-			Anaerobe		Environmental		Mesophile	Yes						Sisily, Lakes of Marinello	Aquatic, Fresh water, Sediment	Lake Sediment	Italy												37 C					0											0	0	0	0	0	0	
637960147	Mbur_2417	methyl-coenzyme M reductase, alpha subunit (EC 2.8.4.1)	637000161	Methanococcoides burtonii DSM 6242	6	mcrA	YP_567018		2543958	2545676	-	1719	572	CDS	No		2006-10-02	Yes	Finished			637000529	NC_007955	Methanococcoides burtonii DSM 6242: NC_007955	2575032	40.76		COG4058===Methyl coenzyme M reductase, alpha subunit===917	pfam02249===MCR_alpha===219.9<<>>pfam02745===MCR_alpha_N===481.3	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Rick Cavicchioli	r.cavicchioli@unsw.edu.au	Rick  Cavicchioli, Rick Cavicchioli		DOEM	2002	Yes	16132	19404327	No	0	GCA_000013725.1	PRJNA9634	SAMN02598545	CP000300	19x	Sanger	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Lentic	Freshwater	Unclassified	Free living			Isolate	Yes	None	Lithotroph	Gram-	Methanogen	Motile	Anaerobe		Biotechnological, Carbon cycle, Energy production	Nonsporulating	Psychrophile	Yes				24		Anoxic hypolimnion of Ace Lake Antarctica	Antarctic, Aquatic, Fresh water	Anoxic hypolimnion of Ace Lake Antarctica	Antarctica	-68.479167			-78.183611								25 C					0											0	0	0	0	0	0	
2987172345	Ga0588412_09_36274_37980	methyl-coenzyme M reductase alpha subunit	2987171229	Methanoculleus horonobensis T10	6				36274	37980	-	1707	568	CDS	No		2022-12-09	Yes	Permanent Draft			2987171237	Ga0588412_09	Ga0588412_09	520193	62.27	1	COG4058===Methyl coenzyme M reductase, alpha subunit===983.3	pfam02249===MCR_alpha===223.4<<>>pfam02745===MCR_alpha_N===500	TIGR03256===methyl-coenzyme M reductase, alpha subunit		48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain<<>>55088===Methyl-coenzyme M reductase subunits	1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal<<>>3.30.70.470===unclassified<<>>3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Mei-Chin Lai; Sheng-Chung Chen	mclai01@gmail.com; benbear.xe@gmail.com	Mei-Chin Lai; Sheng-Chung Chen				Yes		27034500	No	0	GCA_001602375.1	PRJDB4449	SAMD00044723	BCNY00000000		Illumina MiSeq	Level 2: High-Quality Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	Groundwater	Freshwater	Unclassified				Isolate	Yes								Bioenergy			Yes								groundwater	Japan																	0											0	0	0	0	0	0	
2987173556	Ga0588412_10_673787_675493	methyl-coenzyme M reductase alpha subunit	2987171229	Methanoculleus horonobensis T10	6				673787	675493	+	1707	568	CDS	No		2022-12-09	Yes	Permanent Draft			2987171238	Ga0588412_10	Ga0588412_10	888735	62.72	1	COG4058===Methyl coenzyme M reductase, alpha subunit===987	pfam02249===MCR_alpha===224.7<<>>pfam02745===MCR_alpha_N===505.9	TIGR03256===methyl-coenzyme M reductase, alpha subunit		55088===Methyl-coenzyme M reductase subunits<<>>48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain	1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal<<>>3.30.70.470===unclassified<<>>3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Mei-Chin Lai; Sheng-Chung Chen	mclai01@gmail.com; benbear.xe@gmail.com	Mei-Chin Lai; Sheng-Chung Chen				Yes		27034500	No	0	GCA_001602375.1	PRJDB4449	SAMD00044723	BCNY00000000		Illumina MiSeq	Level 2: High-Quality Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	Groundwater	Freshwater	Unclassified				Isolate	Yes								Bioenergy			Yes								groundwater	Japan																	0											0	0	0	0	0	0	
