2170,Ga0209002_10116317,3300025289,3300025289 assembled Ga0209002_101163171,Ga0209002_101163171,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Rifle, Colorado, USA - sediment 16ft 2 (version 2) (*) (MER-FS) (assembled)",1,917,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Rifle, Colorado, USA","Soil microbial communities from Rifle, Colorado, USA - sediment 16ft 2 (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,"Soil microbial communities from Rifle, Colorado, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Rock core/Sediment,Deep subsurface,Unclassified,Soil,,,,NA,1441447594,3106547,3300025289 assembled Ga0209002_10116317,3300025289,assembled,"Soil microbial communities from Rifle, Colorado, USA - sediment 16ft 2 (version 2) (*)",2,1741,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,Soil,
2171,Ga0209002_10125617,3300025289,3300025289 assembled Ga0209002_101256171,Ga0209002_101256171,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Rifle, Colorado, USA - sediment 16ft 2 (version 2) (*) (MER-FS) (assembled)",1,917,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Rifle, Colorado, USA","Soil microbial communities from Rifle, Colorado, USA - sediment 16ft 2 (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,"Soil microbial communities from Rifle, Colorado, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Rock core/Sediment,Deep subsurface,Unclassified,Soil,,,,NA,1441447594,3106547,3300025289 assembled Ga0209002_10125617,3300025289,assembled,"Soil microbial communities from Rifle, Colorado, USA - sediment 16ft 2 (version 2) (*)",1,1660,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,Soil,
2264,Ga0209226_10000212,3300025865,3300025865 assembled Ga0209226_1000021217,Ga0209226_1000021217,methyl-coenzyme M reductase alpha subunit,"Arctic peat soil microbial communities from Barrow, Alaska, USA - Barrow Graham LP Ref core NGADG0011-212 (SPAdes) (version 2) (*) (MER-FS) (assembled)",1,1026,NA,*Microbiome,Permanent Draft,"Arctic peat soil microbial communities from the Barrow Environmental Observatory site, Barrow, Alaska, USA","Arctic peat soil microbial communities from Barrow, Alaska, USA - Barrow Graham LP Ref core NGADG0011-212 (SPAdes) (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Peat,"Arctic peat soil microbial communities from the Barrow Environmental Observatory site, Barrow, Alaska, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Peat,Arctic peat soil,,,,NA,802962291,1644196,3300025865 assembled Ga0209226_10000212,3300025865,assembled,"Arctic peat soil microbial communities from Barrow, Alaska, USA - Barrow Graham LP Ref core NGADG0011-212 (SPAdes) (version 2) (*)",43,37225,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,86,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,86,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Peat,Arctic peat soil,
2316,Ga0209321_10055533,3300025312,3300025312 assembled Ga0209321_100555331,Ga0209321_100555331,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Rifle, Colorado, USA - sediment 16ft 4 - CSP-I_5_4 (version 2) (*) (MER-FS) (assembled)",1,920,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Rifle, Colorado, USA","Soil microbial communities from Rifle, Colorado, USA - sediment 16ft 4 - CSP-I_5_4 (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,"Soil microbial communities from Rifle, Colorado, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Rock core/Sediment,Deep subsurface,Unclassified,Soil,,,,NA,1071486280,2311258,3300025312 assembled Ga0209321_10055533,3300025312,assembled,"Soil microbial communities from Rifle, Colorado, USA - sediment 16ft 4 - CSP-I_5_4 (version 2) (*)",4,2300,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,Soil,
2317,Ga0209322_10000758,3300025146,3300025146 assembled Ga0209322_100007582,Ga0209322_100007582,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Rifle, Colorado, USA - sediment 19ft 1 (version 2) (*) (MER-FS) (assembled)",1,907,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Rifle, Colorado, USA","Soil microbial communities from Rifle, Colorado, USA - sediment 19ft 1 (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,"Soil microbial communities from Rifle, Colorado, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Rock core/Sediment,Deep subsurface,Unclassified,Soil,,,,NA,800266094,1728501,3300025146 assembled Ga0209322_10000758,3300025146,assembled,"Soil microbial communities from Rifle, Colorado, USA - sediment 19ft 1 (version 2) (*)",28,18863,,,,,,,,,NA,,,,,,,,,NA,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,Soil,
2318,Ga0209324_10000011,3300025174,3300025174 assembled Ga0209324_1000001149,Ga0209324_1000001149,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Rifle, Colorado, USA - sediment 19ft 3 (version 2) (*) (MER-FS) (assembled)",1,914,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Rifle, Colorado, USA","Soil microbial communities from Rifle, Colorado, USA - sediment 19ft 3 (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,"Soil microbial communities from Rifle, Colorado, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Rock core/Sediment,Deep subsurface,Unclassified,Soil,,,,NA,1424218018,2876075,3300025174 assembled Ga0209324_10000011,3300025174,assembled,"Soil microbial communities from Rifle, Colorado, USA - sediment 19ft 3 (version 2) (*)",165,118819,,,,,,,,,NA,,,,,,,,,NA,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,Soil,
2319,Ga0209324_10004731,3300025174,3300025174 assembled Ga0209324_100047317,Ga0209324_100047317,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Rifle, Colorado, USA - sediment 19ft 3 (version 2) (*) (MER-FS) (assembled)",1,914,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Rifle, Colorado, USA","Soil microbial communities from Rifle, Colorado, USA - sediment 19ft 3 (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,"Soil microbial communities from Rifle, Colorado, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Rock core/Sediment,Deep subsurface,Unclassified,Soil,,,,NA,1424218018,2876075,3300025174 assembled Ga0209324_10004731,3300025174,assembled,"Soil microbial communities from Rifle, Colorado, USA - sediment 19ft 3 (version 2) (*)",12,9332,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,Soil,
2332,Ga0209342_10031079,3300025326,3300025326 assembled Ga0209342_100310791,Ga0209342_100310791,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Rifle, Colorado - Rifle CSP2_sed 16_2 (SPAdes) (version 2) (*) (MER-FS) (assembled)",1,924,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Rifle, Colorado, USA","Soil microbial communities from Rifle, Colorado - Rifle CSP2_sed 16_2 (SPAdes) (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,"Soil microbial communities from Rifle, Colorado, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Rock core/Sediment,Deep subsurface,Unclassified,Soil,,,,NA,2430898236,4804127,3300025326 assembled Ga0209342_10031079,3300025326,assembled,"Soil microbial communities from Rifle, Colorado - Rifle CSP2_sed 16_2 (SPAdes) (version 2) (*)",7,5158,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,Soil,
2366,Ga0209429_10001723,3300025864,3300025864 assembled Ga0209429_100017239,Ga0209429_100017239,methyl-coenzyme M reductase alpha subunit,"Arctic peat soil microbial communities from Barrow, Alaska - Barrow Graham LP Ref core NGADG0004-212 (SPAdes) (version 2) (*) (MER-FS) (assembled)",1,1025,NA,*Microbiome,Permanent Draft,"Arctic peat soil microbial communities from the Barrow Environmental Observatory site, Barrow, Alaska, USA","Arctic peat soil microbial communities from Barrow, Alaska - Barrow Graham LP Ref core NGADG0004-212 (SPAdes) (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Peat,"Arctic peat soil microbial communities from the Barrow Environmental Observatory site, Barrow, Alaska, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Peat,Arctic peat soil,,,,NA,746353554,1478583,3300025864 assembled Ga0209429_10001723,3300025864,assembled,"Arctic peat soil microbial communities from Barrow, Alaska - Barrow Graham LP Ref core NGADG0004-212 (SPAdes) (version 2) (*)",17,13268,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,76,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,76,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Peat,Arctic peat soil,
2370,Ga0209431_10083792,3300025313,3300025313 assembled Ga0209431_100837923,Ga0209431_100837923,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Rifle, Colorado - Rifle CSP2_sed 13_3 (SPAdes) (version 2) (*) (MER-FS) (assembled)",1,921,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Rifle, Colorado, USA","Soil microbial communities from Rifle, Colorado - Rifle CSP2_sed 13_3 (SPAdes) (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,"Soil microbial communities from Rifle, Colorado, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Rock core/Sediment,Deep subsurface,Unclassified,Soil,,,,NA,2102740675,4350400,3300025313 assembled Ga0209431_10083792,3300025313,assembled,"Soil microbial communities from Rifle, Colorado - Rifle CSP2_sed 13_3 (SPAdes) (version 2) (*)",3,2498,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,Soil,
2407,Ga0209521_10000013,3300025164,3300025164 assembled Ga0209521_10000013106,Ga0209521_10000013106,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Rifle, Colorado, USA - sediment 19ft 4 (version 2) (*) (MER-FS) (assembled)",1,912,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Rifle, Colorado, USA","Soil microbial communities from Rifle, Colorado, USA - sediment 19ft 4 (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,"Soil microbial communities from Rifle, Colorado, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Rock core/Sediment,Deep subsurface,Unclassified,Soil,,,,NA,1300725520,2732966,3300025164 assembled Ga0209521_10000013,3300025164,assembled,"Soil microbial communities from Rifle, Colorado, USA - sediment 19ft 4 (version 2) (*)",136,93528,,,,,,,,,NA,,,,,,,,,NA,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,Soil,
2414,Ga0209538_1033316,3300025846,3300025846 assembled Ga0209538_10333162,Ga0209538_10333162,methyl-coenzyme M reductase alpha subunit,"Arctic peat soil microbial communities from Barrow, Alaska - Barrow Graham LP Ref core NGADG0004-211 (SPAdes) (version 2) (*) (MER-FS) (assembled)",1,1018,NA,*Microbiome,Permanent Draft,"Arctic peat soil microbial communities from the Barrow Environmental Observatory site, Barrow, Alaska, USA","Arctic peat soil microbial communities from Barrow, Alaska - Barrow Graham LP Ref core NGADG0004-211 (SPAdes) (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Peat,"Arctic peat soil microbial communities from the Barrow Environmental Observatory site, Barrow, Alaska, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Peat,Arctic peat soil,,,,NA,645952607,1286669,3300025846 assembled Ga0209538_1033316,3300025846,assembled,"Arctic peat soil microbial communities from Barrow, Alaska - Barrow Graham LP Ref core NGADG0004-211 (SPAdes) (version 2) (*)",3,2264,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,67,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,67,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Peat,Arctic peat soil,
2421,Ga0209540_10000494,3300025888,3300025888 assembled Ga0209540_1000049417,Ga0209540_1000049417,methyl-coenzyme M reductase alpha subunit,"Arctic peat soil microbial communities from Barrow, Alaska - Barrow Graham LP Incubations 011-21A (SPAdes) (version 2) (*) (MER-FS) (assembled)",1,1032,NA,*Microbiome,Permanent Draft,"Arctic peat soil microbial communities from the Barrow Environmental Observatory site, Barrow, Alaska, USA","Arctic peat soil microbial communities from Barrow, Alaska - Barrow Graham LP Incubations 011-21A (SPAdes) (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Peat,"Arctic peat soil microbial communities from the Barrow Environmental Observatory site, Barrow, Alaska, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Peat,Arctic peat soil,,,,NA,1216889634,2335375,3300025888 assembled Ga0209540_10000494,3300025888,assembled,"Arctic peat soil microbial communities from Barrow, Alaska - Barrow Graham LP Incubations 011-21A (SPAdes) (version 2) (*)",43,37225,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,86,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,86,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Peat,Arctic peat soil,
2477,Ga0209619_10014633,3300025159,3300025159 assembled Ga0209619_100146333,Ga0209619_100146333,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Rifle, Colorado, USA - sediment 16ft 3 (version 2) (*) (MER-FS) (assembled)",1,909,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Rifle, Colorado, USA","Soil microbial communities from Rifle, Colorado, USA - sediment 16ft 3 (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,"Soil microbial communities from Rifle, Colorado, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Rock core/Sediment,Deep subsurface,Unclassified,Soil,,,,NA,1226334314,2650960,3300025159 assembled Ga0209619_10014633,3300025159,assembled,"Soil microbial communities from Rifle, Colorado, USA - sediment 16ft 3 (version 2) (*)",9,5273,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,57,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,57,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,Soil,
2498,Ga0209641_10007947,3300025322,3300025322 assembled Ga0209641_1000794710,Ga0209641_1000794710,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Rifle, Colorado - Rifle CSP2_sed 16_1 (SPAdes) (version 2) (*) (MER-FS) (assembled)",1,923,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Rifle, Colorado, USA","Soil microbial communities from Rifle, Colorado - Rifle CSP2_sed 16_1 (SPAdes) (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,"Soil microbial communities from Rifle, Colorado, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Rock core/Sediment,Deep subsurface,Unclassified,Soil,,,,NA,1914779833,3917261,3300025322 assembled Ga0209641_10007947,3300025322,assembled,"Soil microbial communities from Rifle, Colorado - Rifle CSP2_sed 16_1 (SPAdes) (version 2) (*)",10,8506,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,80,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,80,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Deep subsurface,Rock core/Sediment,Unclassified,Soil,
2542,Ga0209746_1000290,3300025716,3300025716 assembled Ga0209746_100029017,Ga0209746_100029017,methyl-coenzyme M reductase alpha subunit,"Arctic peat soil microbial communities from Barrow, Alaska - Barrow Graham LP Ref core NGADG0011-211 (SPAdes) (version 2) (*) (MER-FS) (assembled)",1,995,NA,*Microbiome,Permanent Draft,"Arctic peat soil microbial communities from the Barrow Environmental Observatory site, Barrow, Alaska, USA","Arctic peat soil microbial communities from Barrow, Alaska - Barrow Graham LP Ref core NGADG0011-211 (SPAdes) (version 2)",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Peat,"Arctic peat soil microbial communities from the Barrow Environmental Observatory site, Barrow, Alaska, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Peat,Arctic peat soil,,,,NA,462828249,1001813,3300025716 assembled Ga0209746_1000290,3300025716,assembled,"Arctic peat soil microbial communities from Barrow, Alaska - Barrow Graham LP Ref core NGADG0011-211 (SPAdes) (version 2) (*)",29,26924,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,93,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,93,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Peat,Arctic peat soil,
